Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12,Country_Angola,"Country_China, mainland",Country_Ethiopia,Country_Indonesia,Country_Malawi,Country_Nigeria,Country_Uganda,Country_United Republic of Tanzania,Country_United States of America,Country_Viet Nam,cloud_cover_g0,cloud_cover_g1,cloud_cover_g2,cloud_cover_g3,cloud_cover,snow_thickness_lwe_g0,snow_thickness_lwe_g1,snow_thickness_lwe_g2,snow_thickness_lwe_g3,snow_thickness_lwe,snow_thickness_g0,snow_thickness_g1,snow_thickness_g2,snow_thickness_g3,snow_thickness,vapour_pressure_g0,vapour_pressure_g1,vapour_pressure_g2,vapour_pressure_g3,vapour_pressure,2m_temperature_g0,2m_temperature_g1,2m_temperature_g2,2m_temperature_g3,2m_temperature,10m_wind_speed_g0,10m_wind_speed_g1,10m_wind_speed_g2,10m_wind_speed_g3,10m_wind_speed,2m_dewpoint_temperature_g0,2m_dewpoint_temperature_g1,2m_dewpoint_temperature_g2,2m_dewpoint_temperature_g3,2m_dewpoint_temperature
1985,12000.0,66667.0,80000.0,0.52931571,0.0,0.0,16.92289925,299.6786499,2.236767769,285.8543091,0.365998328,0.0,0.0,12.58350372,299.7051086,2.434007168,279.9352722,0.662419498,0.0,0.0,20.95004082,301.0487671,2.349693775,289.7948303,0.71823132,0.0,0.0,22.96423721,300.3684387,2.027746439,291.8552856,0.786657333,0.0,0.0,24.99717712,299.3955994,2.197286844,294.0161743,0.772563338,0.0,0.0,24.59689522,298.0223083,2.04069519,293.8179626,0.847850323,0.0,0.0,24.00076485,296.8501282,1.876066327,293.4411621,0.856212497,0.0,0.0,24.34644699,296.6566162,1.788713098,293.7199402,0.807527542,0.0,0.0,24.21196747,296.868988,1.77972579,293.6280823,0.732001543,0.0,0.0,23.45659065,297.7790833,1.713828802,292.8523865,0.640282691,0.0,0.0,20.70133781,298.9083252,1.930894613,290.122345,0.460257232,0.0,0.0,15.05725479,298.4111023,2.300794125,284.2400818,0,0,0,0,0,1,0,0,0,0,0.519244512,0.7591506636666666,0.8371967873333332,0.6108471553333333,0.6816097795833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.818814596666666,24.18610318333333,24.186393103333334,19.738394416666665,21.232426325,300.1441752,299.26211546666667,296.7919107999999,298.36617026666664,298.6410929333333,2.3401562373333333,2.0885761576666666,1.8148350716666666,1.98183918,2.0563516616666666,285.1948038666667,293.2298075,293.5963948666667,289.07160443333333,290.27315266666665
1986,13000.0,63846.0,83000.0,0.359225571,0.0,0.0,14.01588345,299.1932983,2.288976192,282.5628052,0.661697567,0.0,0.0,17.68838692,300.8324585,2.26777792,286.1854858,0.727670729,0.0,0.0,21.38969803,300.7629089,2.282687187,290.5231628,0.663196146,0.0,0.0,23.84182358,301.3053589,2.364630222,292.866394,0.777391672,0.0,0.0,25.25826454,299.8641968,1.981329322,294.1662292,0.732752085,0.0,0.0,24.56183815,298.4031982,2.127557993,293.7869873,0.825147212,0.0,0.0,24.08628654,296.8865356,2.086764097,293.5089111,0.793791711,0.0,0.0,24.12273026,297.0021057,1.872830033,293.5655823,0.785327971,0.0,0.0,24.40261841,297.072052,1.84278214,293.7665405,0.720802784,0.0,0.0,24.00312042,297.7678833,1.83229506,293.3846741,0.55408299,0.0,0.0,20.48834419,298.334198,1.959579945,290.0042725,0.333891302,0.0,0.0,13.86930656,298.1149597,2.330247879,282.9047546,0,0,0,0,0,1,0,0,0,0,0.5828646223333334,0.7244466343333333,0.801422298,0.5362590253333334,0.6612481450000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.697989466666666,24.55397542333333,24.203878403333334,19.45359039,21.477358420833333,300.2628885666666,299.8575846333334,296.9868977666667,298.072347,298.79492949166666,2.2798137663333335,2.157839179,1.9341254233333334,2.040707628,2.103121499166667,286.42381793333334,293.60653683333334,293.61367796666667,288.76456706666664,290.60214995
1987,15000.0,62000.0,93000.0,0.358165771,0.0,0.0,14.23194981,299.4702454,2.337774754,282.7246704,0.454248935,0.0,0.0,17.32791328,300.7599487,2.290075302,285.6774292,0.67191112,0.0,0.0,20.30274582,301.0484924,2.287124157,288.8526611,0.604209542,0.0,0.0,21.11447906,301.4203491,2.174705029,289.3590393,0.66750741,0.0,0.0,24.19188118,300.858429,2.302065611,293.0906982,0.71928674,0.0,0.0,25.40464211,298.5830994,1.966867685,294.3745117,0.781961262,0.0,0.0,25.39706802,298.1533508,1.946938038,294.4160461,0.851685107,0.0,0.0,25.36359024,297.3457336,1.902999401,294.4161377,0.760380983,0.0,0.0,25.32992172,297.6336365,1.792480469,294.3992615,0.722366035,0.0,0.0,24.15684891,298.2269592,1.772538543,293.3399353,0.461387783,0.0,0.0,19.60083008,299.269165,1.99110806,289.0293274,0.387970865,0.0,0.0,15.86934853,299.2197571,2.207175255,284.8761902,0,0,0,0,0,1,0,0,0,0,0.4947752753333334,0.6636678973333333,0.7980091173333334,0.5239082276666667,0.6200901294166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.287536303333333,23.570334116666668,25.36352666,19.87567584,21.52426823,300.42622883333337,300.2872925,297.7109069666667,298.9052937666666,299.33243051666665,2.3049914043333333,2.147879441666667,1.8808059693333334,1.9902739526666666,2.080987692,285.75158689999995,292.2747497333334,294.41048176666663,289.08181763333334,290.3796590083333
1988,15000.0,73333.0,110000.0,0.462880909,0.0,0.0,15.34004879,299.3887939,2.300101519,284.1182251,0.420117915,0.0,0.0,16.1699543,300.6902161,2.307048321,284.3986511,0.664178014,0.0,0.0,20.32723808,301.4439697,2.274453163,288.5804443,0.748317838,0.0,0.0,24.23797607,301.005188,2.300494194,293.109314,0.738987625,0.0,0.0,25.71424294,299.9914246,2.097979784,294.4842529,0.801670671,0.0,0.0,25.29543877,298.2144165,1.936208248,294.2937927,0.837288797,0.0,0.0,24.36440849,297.0079956,2.18723774,293.7012329,0.856592655,0.0,0.0,24.47548485,296.8130798,2.114187479,293.8162231,0.833807111,0.0,0.0,24.87257004,297.1512756,1.865595698,294.0888062,0.738479912,0.0,0.0,23.82950783,298.218689,1.736600041,293.1361084,0.55669874,0.0,0.0,19.44469452,299.0164185,1.993160367,289.0139771,0.581463158,0.0,0.0,16.27723312,298.4806824,2.185618877,285.4916687,0,0,0,0,0,1,0,0,0,0,0.5157256126666666,0.7629920446666666,0.8425628543333333,0.62554727,0.6867069454166665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27908039,25.082552593333332,24.57082112666667,19.85047849,21.695733150000002,300.50765989999996,299.7370097,296.9907836666667,298.57192996666663,298.9518458083333,2.293867667666667,2.111560742,2.055673639,1.971793095,2.108223785916667,285.69910683333336,293.9624532,293.86875406666667,289.2139180666666,290.6860580416667
1989,20000.0,60000.0,120000.0,0.313033193,0.0,0.0,9.96217823,297.49823,2.625788212,277.5030212,0.394760579,0.0,0.0,10.84018898,299.2287903,2.636663198,277.9544373,0.673693478,0.0,0.0,18.39592934,300.7244568,2.258048773,286.7429199,0.720663309,0.0,0.0,22.62004471,301.0255737,2.3311975,291.5565796,0.746083915,0.0,0.0,24.74968147,299.3355408,1.973883271,293.8290405,0.785305798,0.0,0.0,24.95798874,298.3652039,1.968154311,294.0594788,0.810710251,0.0,0.0,24.3977375,297.1367188,1.942801356,293.724884,0.827081203,0.0,0.0,24.37071228,296.7266541,1.94290638,293.7354126,0.806906462,0.0,0.0,24.68487167,297.1738586,1.825430036,293.9599609,0.714258552,0.0,0.0,23.45483017,297.7858887,1.767208338,292.8538513,0.52960676,0.0,0.0,19.21877289,299.0603943,2.030291557,288.6312866,0.553403437,0.0,0.0,15.8740139,298.7675781,2.192668438,285.0262146,0,0,0,0,0,1,0,0,0,0,0.46049575000000004,0.7506843406666667,0.8148993053333333,0.599089583,0.65629224475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.066098849999998,24.10923830666667,24.484440483333334,19.515872320000003,20.29391249,299.1504923666667,299.57543946666664,297.01241050000004,298.53795369999995,298.5690740083333,2.506833394333333,2.0910783606666667,1.9037125906666665,1.9967227776666665,2.1245867808333334,280.7334594666667,293.1483663000001,293.80675249999996,288.8371175,289.1314239416667
1990,28000.0,51071.0,143000.0,0.493089855,0.0,0.0,16.32434273,299.5670471,2.302752733,285.3267517,0.470894843,0.0,0.0,13.98131561,299.9324036,2.45042181,281.9072876,0.419990748,0.0,0.0,14.29242802,301.3940125,2.488772392,281.5722656,0.721888244,0.0,0.0,23.879076,301.0697632,2.423413754,292.8795776,0.769732058,0.0,0.0,25.55572128,299.4156799,2.073798656,294.4176331,0.738430142,0.0,0.0,25.20949173,298.6336365,2.101636648,294.2390747,0.839747012,0.0,0.0,24.36124611,297.0280151,2.011124372,293.7032166,0.80109024,0.0,0.0,24.46767235,297.0405579,1.883013248,293.8070068,0.790002167,0.0,0.0,24.62249756,297.2122803,1.842336416,293.9190979,0.740191281,0.0,0.0,23.96046257,298.1248474,1.82570982,293.2764587,0.625840068,0.0,0.0,21.56900597,299.020874,1.946310639,290.9605408,0.553798735,0.0,0.0,19.18469238,299.2496948,2.101476192,288.4950562,0,0,0,0,0,1,0,0,0,0,0.4613251486666667,0.7433501479999999,0.8102798063333333,0.6399433613333333,0.6637246160833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866028786666666,24.88142967,24.48380534,21.571386973333333,21.4506626925,300.2978210666667,299.7063598666667,297.0936177666667,298.79847206666665,298.9740676916667,2.4139823116666665,2.1996163526666663,1.912158012,1.957832217,2.1208972233333334,282.93543496666666,293.84542846666665,293.8097737666667,290.9106852333333,290.37533060833334
1991,31000.0,59355.0,184000.0,0.388213664,0.0,0.0,14.15130901,299.3664246,2.374534369,282.7505188,0.55862695,0.0,0.0,18.69994545,300.9710083,2.307600737,287.5452881,0.679317892,0.0,0.0,20.78609085,301.2873535,2.290147066,289.5403442,0.749185324,0.0,0.0,24.39981842,300.3895874,2.286369324,293.4759827,0.813339174,0.0,0.0,25.91559029,298.9567871,1.809461117,294.6586609,0.731168807,0.0,0.0,25.98142433,298.4960327,1.854449153,294.7580261,0.807179689,0.0,0.0,24.65013695,297.1141663,1.972427726,293.9012451,0.811991632,0.0,0.0,24.42390823,296.7329407,2.017806768,293.775238,0.74677372,0.0,0.0,24.91649437,297.5643616,1.843674541,294.1216431,0.687401474,0.0,0.0,23.70414543,297.5374146,1.841445088,293.1952515,0.547804475,0.0,0.0,19.62886238,298.6420288,1.967973471,289.144989,0.353070587,0.0,0.0,14.4941082,298.5326538,2.281293869,283.3133545,0,0,0,0,0,1,0,0,0,0,0.5420528353333333,0.764564435,0.788648347,0.529425512,0.6561727823333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.879115103333334,25.43227768,24.663513183333333,19.275705336666665,21.812652825833332,300.5415954666667,299.28080239999997,297.1371562,298.2373657333333,298.79922995,2.3240940573333333,1.9834265313333332,1.944636345,2.030237476,2.0705986024166667,286.61205036666667,294.29755656666663,293.93270873333336,288.55119833333333,290.84837849999997
1992,51000.0,42745.0,218000.0,0.349430144,0.0,0.0,11.458951,298.4482422,2.547474623,279.5803223,0.398449272,0.0,0.0,11.88325787,299.8875122,2.534977913,279.2407532,0.607734919,0.0,0.0,20.21429443,301.0112915,2.374489069,289.1728821,0.749026179,0.0,0.0,24.05365181,300.5128174,2.23759532,292.9239807,0.749780416,0.0,0.0,25.61029625,299.4355164,1.987730384,294.4336853,0.759726346,0.0,0.0,24.91327858,297.9845276,2.13369751,294.0454712,0.813975692,0.0,0.0,24.30924225,296.8618469,2.073773861,293.6743774,0.845440388,0.0,0.0,24.10163498,296.6124268,2.194469929,293.5615234,0.796400249,0.0,0.0,24.43410683,296.9240112,1.790160298,293.7922058,0.695183516,0.0,0.0,23.86763573,297.9090576,1.878641248,293.2676697,0.510519445,0.0,0.0,19.10391235,298.3174438,2.03832078,288.5985413,0.332865208,0.0,0.0,15.28232861,298.5079651,2.20088172,284.4326477,0,0,0,0,0,1,0,0,0,0,0.4518714449999999,0.7528443136666666,0.818605443,0.5128560563333334,0.6340443145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.518834433333334,24.85907554666667,24.281661353333334,19.41795889666667,20.769382557500002,299.78234863333336,299.3109538,296.7994283,298.24482216666667,298.534388225,2.4856472016666666,2.1196744046666667,2.0194680293333334,2.0392812493333334,2.1660177212500002,282.6646525333333,293.8010457333333,293.67603553333333,288.76628623333335,289.7270050083333
1993,69000.0,52029.0,359000.0,0.312526852,0.0,0.0,12.04089546,298.1626587,2.535888672,280.3379517,0.586570084,0.0,0.0,15.07326221,299.9458008,2.374051571,283.1403809,0.641633332,0.0,0.0,19.56852531,300.6609802,2.387201071,288.3675842,0.685000539,0.0,0.0,22.6012001,301.1297302,2.291608334,291.3796997,0.740521967,0.0,0.0,25.64201546,300.019928,2.144631147,294.4508362,0.738075376,0.0,0.0,25.13076973,298.4017334,1.981156945,294.1870422,0.818675637,0.0,0.0,24.76006317,297.3340759,1.979673266,293.9822998,0.818437696,0.0,0.0,24.55653381,297.0489197,1.91691494,293.8700256,0.7925722,0.0,0.0,24.83774757,297.3062744,1.739912271,294.0580139,0.7203058,0.0,0.0,24.72262192,298.3866882,1.791475058,293.8493347,0.606590509,0.0,0.0,22.3964119,299.2228088,1.930138826,291.7427673,0.396310359,0.0,0.0,16.81659508,298.9882202,2.148692369,285.9710388,0,0,0,0,0,1,0,0,0,0,0.513576756,0.7211992939999999,0.8098951776666666,0.5744022226666666,0.6547683625833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.560894326666665,24.457995096666664,24.718114850000003,21.311876299999998,21.51222014333333,299.58981323333336,299.85046386666664,297.2297566666667,298.8659057333333,298.883984875,2.4323804379999996,2.139132142,1.8788334923333334,1.956768751,2.101778705833333,283.94863893333337,293.3391927,293.9701131,290.52104693333337,290.44474791666664
1994,69000.0,44203.0,305000.0,0.385225922,0.0,0.0,15.72143841,299.1440735,2.318112373,284.5035095,0.381019801,0.0,0.0,14.65324306,300.2666931,2.340199709,282.5300598,0.603315353,0.0,0.0,19.80243874,301.6536865,2.347761393,288.4777527,0.717104793,0.0,0.0,23.94620895,300.7030945,2.311518431,292.9856567,0.763592601,0.0,0.0,25.40695953,299.8180237,2.005826235,294.2715454,0.781487525,0.0,0.0,25.2238903,298.2668762,2.024878979,294.2518005,0.839767575,0.0,0.0,24.7373867,297.0676575,2.164298773,293.9728394,0.85153228,0.0,0.0,24.49165154,296.6659851,2.058572531,293.8260803,0.823307812,0.0,0.0,25.09205437,297.1742554,1.857164621,294.2427673,0.76413697,0.0,0.0,24.98871613,297.7810669,1.628545523,294.1349487,0.524336457,0.0,0.0,18.96900749,298.3223572,1.971635103,288.5746155,0.358179331,0.0,0.0,12.86311913,298.120697,2.501263618,281.9353027,0,0,0,0,0,1,0,0,0,0,0.4565203586666667,0.7540616396666667,0.8382025556666667,0.5488842526666667,0.6494172016666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.725706736666666,24.859019593333333,24.773697536666663,18.940280916666666,21.32467619583333,300.3548177,299.59599813333335,296.9692993333333,298.07470703333337,298.74870555,2.335357825,2.1140745483333334,2.0266786416666664,2.0338147479999997,2.12748144075,285.17044066666665,293.8363342,294.01389566666666,288.2149556333333,290.30890654166666
1995,299000.0,39064.0,1168000.0,0.372050107,0.0,0.0,13.34600544,298.8260193,2.360202074,282.0058899,0.467358381,0.0,0.0,14.84932423,299.808075,2.29517889,283.0374146,0.615023375,0.0,0.0,20.54744339,301.3639221,2.308025122,289.5671692,0.708816826,0.0,0.0,23.80601883,301.0774536,2.249507189,292.5740051,0.760888815,0.0,0.0,25.6315937,299.7877197,1.943836212,294.4256287,0.769239783,0.0,0.0,25.48578644,298.6277771,2.02634573,294.4171753,0.837406516,0.0,0.0,24.81773567,297.2600098,2.123005867,294.0179749,0.838425517,0.0,0.0,25.12072945,297.07724,1.883214355,294.2548523,0.806683302,0.0,0.0,25.24444199,297.4546204,1.834129333,294.3413086,0.764581025,0.0,0.0,24.76494408,297.8547058,1.765740752,293.9569702,0.492763191,0.0,0.0,18.63740921,298.4160767,2.011795521,287.9877319,0.406145334,0.0,0.0,16.42102814,298.93573,2.210051298,285.6483765,0,0,0,0,0,1,0,0,0,0,0.484810621,0.7463151413333332,0.8275051116666666,0.5544965166666667,0.6532818476666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24759102,24.97446632333333,25.060969036666666,19.941127143333333,21.556038380833332,299.99933880000003,299.8309834666667,297.2639567333333,298.4021708333333,298.87411245833334,2.321135362,2.0732297103333335,1.946783185,1.995862523666667,2.08425269525,284.87015790000004,293.8056030333334,294.20471193333333,289.1976928666667,290.51954143333336
1996,301000.0,49103.0,1478000.0,0.585234523,0.0,0.0,14.62302971,299.5423279,2.226529598,283.0954895,0.599421859,0.0,0.0,17.39845276,300.8340759,2.314099073,286.0233765,0.705221057,0.0,0.0,21.18942451,301.2391968,2.319934368,290.164917,0.725802481,0.0,0.0,23.27575111,301.0682068,2.165863037,292.2955933,0.752856612,0.0,0.0,25.61131096,299.653717,2.000288486,294.4478149,0.767501414,0.0,0.0,25.35076714,298.0196228,1.940423608,294.3414001,0.818033338,0.0,0.0,24.49982071,297.2738342,2.089008808,293.8013611,0.843522668,0.0,0.0,24.49252129,296.8224487,1.986536384,293.824585,0.805113673,0.0,0.0,24.61619186,297.0686646,1.91982305,293.91922,0.703079224,0.0,0.0,23.87639046,297.7733154,1.81942606,293.2175293,0.426210135,0.0,0.0,17.26098061,298.5392761,2.13139081,287.0570984,0.348016948,0.0,0.0,15.82189083,299.0244446,2.144202471,284.764679,0,0,0,0,0,1,0,0,0,0,0.6299591463333334,0.7487201689999999,0.8222232263333334,0.49243543566666664,0.6733344943333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.736968993333335,24.74594307,24.536177953333333,18.986420633333335,21.5013776625,300.5385335333333,299.5805155333333,297.0549825,298.4456787,298.90492756666663,2.2868543463333335,2.0355250436666665,1.9984560806666665,2.031673113666667,2.088127146083333,286.4279276666667,293.6949361,293.8483887,288.3464355666667,290.5794220083333
1997,333000.0,44835.0,1493000.0,0.481721759,0.0,0.0,14.95506954,299.5722046,2.312817574,283.367981,0.395582348,0.0,0.0,10.80313587,299.6711731,2.667469025,277.9814758,0.675152242,0.0,0.0,18.96133804,301.0474243,2.352491856,287.6086731,0.747669399,0.0,0.0,23.8693428,300.065033,2.276227474,292.9329529,0.734738588,0.0,0.0,25.363451,299.1190186,1.843971848,294.276062,0.793776453,0.0,0.0,25.41060448,298.0895691,1.813027263,294.3754883,0.765451074,0.0,0.0,24.42395782,297.3146973,2.131487131,293.7457275,0.794268847,0.0,0.0,24.69339752,297.243988,1.930653453,293.967926,0.79049319,0.0,0.0,25.47627449,297.795929,1.673742175,294.4960632,0.768252194,0.0,0.0,25.71928978,298.391449,1.678179502,294.6212769,0.63202858,0.0,0.0,22.40511131,298.8600464,1.816052198,291.7080078,0.39100036,0.0,0.0,16.70495987,299.0300903,2.079953671,285.7615356,0,0,0,0,0,1,0,0,0,0,0.5174854496666667,0.7587281466666665,0.7834043703333333,0.5970937113333333,0.6641779194999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.906514483333334,24.88113276,24.864543276666666,21.609786986666666,21.565494376666667,300.096934,299.09120690000003,297.4515381,298.76052856666666,298.8500518916667,2.444259485,1.977742195,1.9119609196666667,1.8580617903333334,2.0480060975,282.98604329999995,293.8615010666667,294.06990556666665,290.6969401,290.4035975083333
1998,282200.0,55280.0,1560000.0,0.333689719,0.0,0.0,13.10871696,299.369751,2.436650753,281.3693848,0.309868544,0.0,0.0,14.92063904,301.3899231,2.441906691,282.8347473,0.540463746,0.0,0.0,16.27927208,301.9487,2.402204752,283.8594666,0.645329177,0.0,0.0,23.86077118,302.2580261,2.263772726,292.3148804,0.713611424,0.0,0.0,26.87510872,300.5112915,2.082463026,295.2572632,0.736972451,0.0,0.0,26.1505909,298.9154663,1.809665799,294.8619385,0.828315973,0.0,0.0,25.10362434,297.589325,2.133211374,294.2159119,0.843334854,0.0,0.0,24.74986839,297.0884094,2.100322247,294.0076599,0.821394205,0.0,0.0,25.1102581,297.4199524,1.810132384,294.2553406,0.693653941,0.0,0.0,25.0357132,298.1835022,1.769195199,294.0801697,0.572155178,0.0,0.0,20.73277664,299.3704834,1.966335297,290.2453918,0.409009278,0.0,0.0,16.351408,299.2208557,2.21031785,285.6968994,0,0,0,0,0,1,0,0,0,0,0.394674003,0.698637684,0.8310150106666668,0.558272799,0.6206498741666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.769542693333333,25.6288236,24.98791694333333,20.706632613333333,21.5232289625,300.90279136666663,300.5615946333333,297.3658956,298.9249471,299.43880717499997,2.4269207319999997,2.0519671836666666,2.014555335,1.9819494486666667,2.1188481748333334,282.6878662333333,294.14469403333334,294.15963746666665,290.0074869666667,290.249921175
1999,817000.0,30000.0,2451000.0,0.523806155,0.0,0.0,15.7592144,299.5701904,2.237575293,284.4729614,0.616494238,0.0,0.0,18.2898159,300.918457,2.252437592,287.0795288,0.629586935,0.0,0.0,21.28700066,301.5950317,2.364183903,290.1956482,0.699566424,0.0,0.0,22.72127533,301.1592712,2.294775724,291.6346436,0.723791122,0.0,0.0,24.75786591,299.5061646,1.984319568,293.7938843,0.753356218,0.0,0.0,25.33795547,298.5357056,1.8721416,294.3152771,0.853398502,0.0,0.0,24.55868149,297.0576782,2.082348585,293.8357239,0.832541704,0.0,0.0,24.38978958,296.9156494,2.047199488,293.7451172,0.817365646,0.0,0.0,24.52018547,296.9106445,1.783820987,293.8454285,0.736748874,0.0,0.0,24.38293457,297.502533,1.71940732,293.6957703,0.505070984,0.0,0.0,20.50654411,298.7627869,1.934342265,290.1542969,0.396720171,0.0,0.0,14.76366234,298.6239319,2.241909742,283.9307251,0,0,0,0,0,1,0,0,0,0,0.5899624426666666,0.7255712546666667,0.834435284,0.5461800096666667,0.67403724775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.445343653333335,24.27236557,24.48955218,19.884380339999996,21.77291043583333,300.69455969999996,299.7337138,296.9613240333333,298.29641726666665,298.92150369999996,2.2847322626666666,2.050412297333333,1.9711230200000003,1.9652197756666665,2.0678718389166666,287.24937946666665,293.24793500000004,293.80875653333334,289.26026410000003,290.891583775
2000,823000.0,29988.0,2468000.0,0.483891219,0.0,0.0,15.6289711,299.7295532,2.377919197,284.6570435,0.48788029,0.0,0.0,11.40437222,299.5157471,2.601584911,278.8430786,0.562776506,0.0,0.0,15.56304646,301.1816711,2.456087351,283.1575012,0.677397549,0.0,0.0,23.34161949,301.1772461,2.286655664,292.4537354,0.687972903,0.0,0.0,24.87322998,300.152771,2.03588748,293.7859497,0.809629619,0.0,0.0,25.17254257,298.0222473,1.909271717,294.2144165,0.827147007,0.0,0.0,24.3592968,297.1369324,1.984177351,293.6998291,0.824480593,0.0,0.0,24.22097015,296.7429504,1.945577145,293.6331482,0.824996948,0.0,0.0,24.74588585,297.2384338,1.824098825,294.0008545,0.748508036,0.0,0.0,24.21125031,297.9563293,1.784934998,293.4788208,0.519054174,0.0,0.0,19.41937828,298.8816833,1.989839435,288.8461304,0.410556704,0.0,0.0,14.75039959,298.448761,2.236121416,283.9461975,0,0,0,0,0,1,0,0,0,0,0.5115160049999999,0.7250000236666666,0.8255415159999999,0.5593729713333333,0.655357629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.198796593333334,24.462464013333335,24.44205093333333,19.460342726666667,20.64091356666667,300.14232380000004,299.78408813333334,297.0394388666666,298.4289245333333,298.8486938333333,2.4785304863333333,2.0772716203333332,1.9179511070000002,2.003631949666667,2.1193462908333336,282.21920776666667,293.48470053333335,293.77794393333335,288.75704956666664,289.55972545
2001,824000.0,30012.0,2473000.0,0.433652997,0.0,0.0,12.76096916,298.6169128,2.284523964,280.8604431,0.421716481,0.0,0.0,12.64091492,299.9558716,2.447464705,280.3721313,0.665753126,0.0,0.0,18.88165855,301.2971191,2.270431995,287.4432983,0.745713115,0.0,0.0,23.52695274,300.6307068,2.245253801,292.3936462,0.771940827,0.0,0.0,25.47434425,299.8828125,2.050372601,294.3190308,0.753337741,0.0,0.0,24.83218384,298.2808838,2.004039049,293.9797668,0.80872345,0.0,0.0,24.47598839,297.3243408,2.169591427,293.776886,0.844150543,0.0,0.0,24.42715836,296.78479,2.201125383,293.782196,0.811338961,0.0,0.0,24.81423759,297.1988525,1.873889446,294.051178,0.657644153,0.0,0.0,23.49177551,298.3596191,1.788740039,292.7794495,0.489414901,0.0,0.0,19.29237747,299.1556702,2.038146257,288.7701721,0.377113938,0.0,0.0,16.119524,299.470459,2.212611675,285.1691589,0,0,0,0,0,1,0,0,0,0,0.5070408679999999,0.7569972276666667,0.821404318,0.508057664,0.6483750194166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.761180876666666,24.611160276666666,24.57246144666667,19.634558993333332,20.894840398333333,299.9566345,299.59813436666667,297.1026611,298.9952494333333,298.91316985,2.334140221333333,2.0998884836666667,2.0815354186666664,2.0131659903333334,2.1321825284999996,282.89195756666663,293.56414793333335,293.8700866666666,288.9062601666667,289.8081130833333
